Depmuni,TIPO,SERVICIO,ESTRATO,TOTAL_PERSONAS,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,ESTADO_ENCUESTA,RECO_DIC
17001,2,1,1,3,42981,1,1,1,,0
11001,2,1,3,4,42982,1,1,1,,0
76001,2,1,3,5,42983,1,1,1,,1
15001,2,1,4,1,42985,1,1,1,,0
54001,1,1,2,2,42986,1,1,1,,0
11001,2,1,3,5,42987,1,1,1,,0
11001,1,1,2,5,42989,1,1,1,,0
20001,1,1,1,4,42990,1,1,1,,0
18001,2,1,2,3,42991,1,1,1,,0
11001,1,1,2,3,42992,1,1,1,,0
15001,3,1,2,1,42993,1,1,1,,0
05154,1,1,2,6,42994,1,1,1,,0
15001,2,1,3,2,42995,1,1,1,,0
27001,2,1,1,4,42996,1,1,1,,0
91001,1,1,1,2,42997,1,1,1,,0
23001,2,1,3,6,42998,1,1,1,,0
11001,2,1,2,3,42999,1,1,1,,0
81001,1,1,1,2,43000,1,1,1,,0
54001,2,1,2,2,43001,1,1,1,,0
86568,2,1,1,1,43002,1,1,1,,0
25754,2,1,2,2,43003,1,1,1,,0
15001,2,1,4,1,43004,1,1,1,,0
54001,1,1,2,4,43005,1,1,1,,0
81001,2,1,1,1,43006,1,1,1,,0
91001,1,1,3,3,43007,1,1,1,,0
73001,2,1,1,3,43008,1,1,1,,0
11001,1,1,2,4,43010,1,1,1,,0
18001,2,1,2,3,43011,1,1,1,,0
11001,2,1,4,3,43012,1,1,1,,0
76001,1,1,3,6,43013,1,1,1,,1
25754,2,1,2,3,43014,1,1,1,,0
15001,2,1,2,1,43015,1,1,1,,0
86568,1,1,1,4,43016,1,1,1,,0
52001,1,1,2,3,43018,1,1,1,,0
25754,1,1,1,4,43019,1,1,1,,0
81001,3,1,2,1,43020,1,1,1,,0
76001,1,1,2,2,43021,1,1,1,,1
08001,1,1,3,4,43023,1,1,1,,0
05154,1,1,2,2,43024,1,1,1,,0
85001,2,1,2,1,43025,1,1,1,,0
18001,1,1,1,8,43026,1,1,1,,0
05001,2,1,2,3,43027,1,1,1,,0
20001,2,1,2,4,43028,1,1,1,,0
11001,2,1,3,4,43029,1,1,1,,0
20001,2,1,2,5,43030,1,1,1,,0
54001,1,1,2,2,43034,1,1,1,,0
63001,1,1,1,2,43035,1,1,1,,0
11001,1,1,2,5,43037,1,1,1,,0
25754,2,1,2,2,43038,1,1,1,,0
81001,1,1,1,2,43039,1,1,1,,0
25754,1,1,1,4,43040,1,1,1,,0
27001,2,1,1,1,43042,1,1,1,,0
76001,2,1,2,4,43043,1,1,1,,1
17380,1,1,1,2,43044,1,1,1,,0
11001,2,1,4,2,43045,1,1,1,,0
11001,2,1,3,1,43046,1,1,1,,0
11001,2,1,2,5,43047,1,1,1,,0
73001,1,1,1,7,43048,1,1,1,,0
76001,2,1,3,3,43050,1,1,1,,1
11001,2,1,2,3,43051,1,1,1,,0
20001,1,1,1,5,43052,1,1,1,,0
25754,2,1,3,2,43054,1,1,1,,0
11001,2,1,2,4,43055,1,1,1,,0
23001,2,1,1,4,43057,1,1,1,,0
05154,1,1,2,6,43058,1,1,1,,0
11001,2,1,2,4,43059,1,1,1,,0
19001,1,1,5,5,43060,1,1,1,,0
54001,2,1,2,3,43061,1,1,1,,0
11001,2,1,3,3,43063,1,1,1,,0
25754,1,1,1,5,43064,1,1,1,,0
81001,3,1,2,1,43065,1,1,1,,0
81001,1,1,1,3,43066,1,1,1,,0
11001,1,1,2,3,43067,1,1,1,,0
85001,2,1,2,10,43068,1,1,1,,0
11001,1,1,3,4,43069,1,1,1,,0
18001,1,1,1,4,43071,1,1,1,,0
25754,2,1,2,1,43073,1,1,1,,0
23001,2,1,1,4,43074,1,1,1,,0
05001,2,1,2,3,43075,1,1,1,,0
54001,1,1,3,4,43076,1,1,1,,0
76001,2,1,2,4,43077,1,1,1,,1
54001,1,1,2,4,43079,1,1,1,,0
20013,1,1,1,5,43081,1,1,1,,0
11001,2,1,2,3,43083,1,1,1,,0
08001,1,1,3,4,43084,1,1,1,,0
76001,2,1,2,4,43085,1,1,1,,1
76520,1,1,3,3,43087,1,1,1,,1
25754,2,1,2,1,43088,1,1,1,,0
91001,1,2,,6,43089,1,1,1,,0
20001,2,1,2,1,43090,1,1,1,,0
81001,3,1,2,1,43092,1,1,1,,0
08001,2,1,3,2,43093,1,1,1,,0
25754,1,1,1,6,43094,1,1,1,,0
11001,1,1,3,3,43097,1,1,1,,0
05001,2,1,2,4,43100,1,1,1,,0
11001,2,1,1,3,43101,1,1,1,,0
81001,1,1,1,3,43102,1,1,1,,0
11001,2,1,3,3,43103,1,1,1,,0
23001,2,1,1,5,43104,1,1,1,,0
11001,2,1,2,2,43105,1,1,1,,0
11001,2,1,5,4,43106,1,1,1,,0
11001,2,1,2,5,43107,1,1,1,,0
11001,1,1,2,3,43108,1,1,1,,0
54001,2,1,2,2,43109,1,1,1,,0
73001,2,1,2,2,43110,1,1,1,,0
25754,2,1,3,2,43111,1,1,1,,0
11001,1,1,3,4,43112,1,1,1,,0
66001,2,1,2,6,43114,1,1,1,,0
18001,1,1,1,3,43115,1,1,1,,0
11001,1,1,2,4,43116,1,1,1,,0
11001,2,1,2,4,43117,1,1,1,,0
23001,2,1,1,4,43119,1,1,1,,0
54001,2,1,5,4,43120,1,1,1,,0
25754,1,1,1,3,43121,1,1,1,,0
54001,1,1,2,2,43123,1,1,1,,0
11001,1,1,3,2,43124,1,1,1,,0
81001,2,1,1,4,43126,1,1,1,,0
11001,2,1,3,1,43127,1,1,1,,0
63001,2,1,3,3,43128,1,1,1,,0
81001,1,1,1,1,43130,1,1,1,,0
76001,1,1,3,3,43131,1,1,1,,1
11001,2,1,1,4,43132,1,1,1,,0
25754,2,1,3,1,43133,1,1,1,,0
11001,2,1,3,4,43135,1,1,1,,0
05001,2,1,2,1,43136,1,1,1,,0
11001,1,1,1,5,43137,1,1,1,,0
76520,1,1,3,2,43138,1,1,1,,1
20001,2,1,2,2,43139,1,1,1,,0
76001,2,1,2,3,43140,1,1,1,,1
17001,2,1,3,2,43141,1,1,1,,0
11001,2,1,3,3,43142,1,1,1,,0
08001,2,1,1,2,43143,1,1,1,,0
76520,1,1,3,1,43144,1,1,1,,1
25754,1,1,1,3,43146,1,1,1,,0
23001,4,1,1,1,43147,1,1,1,,0
76520,1,1,3,3,43148,1,1,1,,1
18001,1,1,1,1,43149,1,1,1,,0
76001,2,1,4,6,43150,1,1,1,,1
08001,2,1,3,5,43151,1,1,1,,0
25754,2,1,2,3,43152,1,1,1,,0
73001,2,1,2,3,43153,1,1,1,,0
73001,1,1,1,4,43155,1,1,1,,0
11001,2,1,2,3,43157,1,1,1,,0
11001,2,1,3,2,43159,1,1,1,,0
23001,2,1,1,5,43160,1,1,1,,0
20001,2,1,2,3,43162,1,1,1,,0
05001,1,1,1,8,43163,1,1,1,,0
25754,2,1,2,3,43164,1,1,1,,0
68001,2,1,5,3,43165,1,1,1,,0
05001,2,1,2,3,43167,1,1,1,,0
11001,2,1,3,4,43169,1,1,1,,0
66001,2,1,2,2,43170,1,1,1,,0
11001,2,1,2,4,43171,1,1,1,,0
11001,2,1,2,5,43172,1,1,1,,0
11001,1,1,3,5,43173,1,1,1,,0
11001,2,1,2,3,43174,1,1,1,,0
17174,2,1,3,3,43175,1,1,1,,0
05001,2,1,6,1,43177,1,1,1,,0
11001,2,1,1,4,43178,1,1,1,,0
54001,2,1,5,1,43179,1,1,1,,0
05001,2,1,2,4,43181,1,1,1,,0
25754,1,1,1,2,43182,1,1,1,,0
11001,2,1,2,4,43185,1,1,1,,0
54874,1,1,1,3,43187,1,1,1,,0
76520,1,1,3,3,43188,1,1,1,,1
11001,1,1,3,9,43189,1,1,1,,0
11001,2,1,3,1,43190,1,1,1,,0
20001,1,1,2,5,43192,1,1,1,,0
18001,1,1,1,6,43193,1,1,1,,0
11001,1,1,3,3,43194,1,1,1,,0
25754,1,1,3,4,43195,1,1,1,,0
91001,1,1,2,2,43197,1,1,1,,0
73001,1,1,2,5,43198,1,1,1,,0
05001,1,1,1,5,43200,1,1,1,,0
11001,2,1,2,5,43202,1,1,1,,0
11001,2,1,3,4,43203,1,1,1,,0
76001,1,1,4,3,43205,1,1,1,,1
11001,2,1,2,4,43206,1,1,1,,0
76001,1,1,2,3,43208,1,1,1,,1
05001,2,1,6,1,43211,1,1,1,,0
11001,1,1,3,4,43212,1,1,1,,0
08001,1,1,4,4,43213,1,1,1,,0
54001,2,1,5,4,43214,1,1,1,,0
54001,2,1,3,3,43215,1,1,1,,0
23001,2,1,3,2,43216,1,1,1,,0
05001,2,1,2,2,43218,1,1,1,,0
11001,2,1,2,2,43219,1,1,1,,0
11001,2,1,3,1,43221,1,1,1,,0
11001,2,1,3,1,43222,1,1,1,,0
11001,1,1,4,4,43223,1,1,1,,0
11001,1,1,2,2,43224,1,1,1,,0
05001,2,1,2,3,43226,1,1,1,,0
25754,2,1,3,3,43227,1,1,1,,0
11001,1,1,1,2,43228,1,1,1,,0
05001,2,1,2,4,43229,1,1,1,,0
86568,1,1,1,4,43230,1,1,1,,0
76834,2,1,3,1,43231,1,1,1,,1
08001,2,1,1,2,43234,1,1,1,,0
27001,1,1,1,1,43235,1,1,1,,0
11001,2,1,2,3,43236,1,1,1,,0
11001,1,1,3,3,43237,1,1,1,,0
41001,2,1,3,3,43238,1,1,1,,0
73001,1,1,1,7,43240,1,1,1,,0
11001,2,1,5,2,43241,1,1,1,,0
05001,2,1,1,4,43243,1,1,1,,0
11001,2,1,2,3,43244,1,1,1,,0
11001,2,1,2,2,43245,1,1,1,,0
11001,2,1,4,2,43246,1,1,1,,0
20001,2,1,3,5,43247,1,1,1,,0
11001,1,1,3,2,43248,1,1,1,,0
17001,2,1,3,4,43249,1,1,1,,0
54001,2,1,2,3,43252,1,1,1,,0
18001,1,1,1,1,43253,1,1,1,,0
76001,2,1,3,4,43254,1,1,1,,1
76109,2,1,1,6,43255,1,1,1,,1
11001,1,1,2,4,43256,1,1,1,,0
41001,2,1,3,1,43257,1,1,1,,0
54001,2,1,5,2,43258,1,1,1,,0
54001,1,1,3,8,43260,1,1,1,,0
11001,2,1,3,1,43261,1,1,1,,0
11001,2,1,3,5,43262,1,1,1,,0
17174,2,1,2,3,43263,1,1,1,,0
05172,1,1,1,4,43264,1,1,1,,0
05001,2,1,6,1,43266,1,1,1,,0
91001,1,1,1,2,43268,1,1,1,,0
41001,2,1,3,3,43269,1,1,1,,0
05001,1,1,2,4,43270,1,1,1,,0
11001,1,1,2,3,43272,1,1,1,,0
05001,2,1,1,1,43273,1,1,1,,0
86568,2,1,1,4,43274,1,1,1,,0
88564,1,1,2,2,43279,1,1,1,,0
11001,2,1,2,1,43280,1,1,1,,0
11001,2,1,4,2,43281,1,1,1,,0
11001,2,1,2,3,43284,1,1,1,,0
05001,1,1,2,4,43286,1,1,1,,0
76001,1,1,3,6,43288,1,1,1,,1
41001,2,1,3,3,43289,1,1,1,,0
73001,1,1,1,4,43290,1,1,1,,0
18001,1,1,1,1,43291,1,1,1,,0
11001,1,1,2,4,43293,1,1,1,,0
11001,2,1,2,4,43295,1,1,1,,0
76001,2,1,4,4,43296,1,1,1,,1
73001,1,1,2,1,43298,1,1,1,,0
54001,1,1,2,4,43300,1,1,1,,0
11001,2,1,5,4,43301,1,1,1,,0
27001,1,1,1,3,43305,1,1,1,,0
11001,2,1,4,3,43306,1,1,1,,0
11001,2,1,3,2,43307,1,1,1,,0
41001,2,1,4,3,43308,1,1,1,,0
05001,2,1,1,2,43310,1,1,1,,0
85001,2,1,2,2,43311,1,1,1,,0
50001,1,1,3,4,43312,1,1,1,,0
05172,1,1,1,4,43313,1,1,1,,0
08001,1,1,3,5,43314,1,1,1,,0
11001,2,1,2,4,43315,1,1,1,,0
11001,2,1,3,2,43316,1,1,1,,0
54001,1,1,3,1,43318,1,1,1,,0
17001,1,1,1,4,43319,1,1,1,,0
86568,2,1,1,2,43320,1,1,1,,0
54001,2,1,5,2,43322,1,1,1,,0
91001,1,1,3,3,43323,1,1,1,,0
11001,1,1,3,2,43324,1,1,1,,0
11001,2,1,2,3,43325,1,1,1,,0
63470,1,1,2,4,43328,1,1,1,,0
41001,2,1,3,3,43329,1,1,1,,0
11001,1,1,2,4,43330,1,1,1,,0
11001,3,1,3,2,43332,1,1,1,,0
08001,2,1,1,6,43333,1,1,1,,0
11001,1,1,3,5,43335,1,1,1,,0
73001,2,1,1,6,43336,1,1,1,,0
05001,1,1,1,3,43337,1,1,1,,0
25754,2,1,2,3,43339,1,1,1,,0
11001,2,1,2,5,43340,1,1,1,,0
11001,2,1,4,2,43343,1,1,1,,0
76520,1,1,4,5,43345,1,1,1,,1
17174,1,1,3,2,43346,1,1,1,,0
76001,2,1,2,7,43347,1,1,1,,1
20001,1,1,2,2,43349,1,1,1,,0
11001,1,1,2,2,43350,1,1,1,,0
76001,2,1,4,4,43352,1,1,1,,1
05001,2,1,3,3,43355,1,1,1,,0
11001,2,1,5,4,43356,1,1,1,,0
86568,2,1,1,4,43357,1,1,1,,0
27001,2,1,1,5,43359,1,1,1,,0
11001,1,1,3,4,43360,1,1,1,,0
08001,2,1,3,3,43362,1,1,1,,0
63470,1,1,2,5,43363,1,1,1,,0
05001,2,1,6,2,43364,1,1,1,,0
41001,2,1,3,2,43365,1,1,1,,0
66682,1,1,3,4,43366,1,1,1,,0
05172,2,1,1,4,43367,1,1,1,,0
76520,1,1,4,5,43369,1,1,1,,1
76001,1,1,3,3,43370,1,1,1,,1
11001,2,1,4,1,43371,1,1,1,,0
54001,2,1,5,3,43372,1,1,1,,0
08001,1,1,2,4,43373,1,1,1,,0
27001,1,1,1,1,43374,1,1,1,,0
66682,1,1,2,3,43375,1,1,1,,0
11001,1,1,2,5,43376,1,1,1,,0
11001,1,1,1,6,43378,1,1,1,,0
91001,1,1,1,3,43380,1,1,1,,0
20001,1,1,2,1,43382,1,1,1,,0
63001,1,1,3,3,43383,1,1,1,,0
66682,1,1,2,4,43384,1,1,1,,0
11001,2,1,2,3,43385,1,1,1,,0
05001,1,1,2,6,43386,1,1,1,,0
05001,2,1,1,3,43387,1,1,1,,0
11001,2,1,3,2,43389,1,1,1,,0
18001,1,1,1,3,43390,1,1,1,,0
05001,1,1,3,3,43391,1,1,1,,0
11001,2,1,1,2,43392,1,1,1,,0
66682,1,1,2,4,43393,1,1,1,,0
54405,2,1,1,3,43394,1,1,1,,0
54001,1,1,8,1,43395,1,1,1,,0
11001,2,1,3,1,43396,1,1,1,,0
73001,2,1,1,4,43397,1,1,1,,0
05172,1,1,1,6,43398,1,1,1,,0
66682,1,1,2,2,43399,1,1,1,,0
76001,1,1,4,3,43400,1,1,1,,1
86568,2,1,1,1,43401,1,1,1,,0
63001,1,1,3,2,43402,1,1,1,,0
85001,2,1,2,2,43405,1,1,1,,0
11001,1,1,3,4,43406,1,1,1,,0
66682,1,1,2,4,43407,1,1,1,,0
20001,1,1,2,1,43408,1,1,1,,0
17001,2,1,2,4,43409,1,1,1,,0
41001,2,1,3,3,43410,1,1,1,,0
11001,1,1,3,4,43411,1,1,1,,0
05001,2,1,2,2,43412,1,1,1,,0
17001,1,1,3,4,43417,1,1,1,,0
76001,2,1,2,3,43418,1,1,1,,1
86568,3,1,1,2,43419,1,1,1,,0
11001,1,1,3,3,43420,1,1,1,,0
11001,2,1,1,2,43421,1,1,1,,0
05001,1,1,3,3,43422,1,1,1,,0
41001,2,1,3,4,43423,1,1,1,,0
11001,1,1,3,4,43424,1,1,1,,0
27001,1,1,1,2,43425,1,1,1,,0
73001,1,1,1,3,43426,1,1,1,,0
63001,1,1,3,3,43431,1,1,1,,0
76001,1,1,3,5,43432,1,1,1,,1
17001,2,1,2,3,43433,1,1,1,,0
41001,2,1,3,3,43435,1,1,1,,0
11001,2,1,3,3,43437,1,1,1,,0
17174,2,1,3,2,43438,1,1,1,,0
66682,1,1,3,1,43439,1,1,1,,0
11001,2,1,1,2,43440,1,1,1,,0
54001,2,1,5,3,43441,1,1,1,,0
11001,1,1,3,2,43442,1,1,1,,0
05001,2,1,6,1,43445,1,1,1,,0
05172,1,1,1,5,43446,1,1,1,,0
23001,2,1,3,2,43447,1,1,1,,0
76001,2,1,4,2,43448,1,1,1,,1
41001,2,1,3,1,43449,1,1,1,,0
54405,2,1,1,4,43452,1,1,1,,0
05001,2,1,2,2,43454,1,1,1,,0
85001,2,1,2,5,43456,1,1,1,,0
11001,1,1,3,7,43457,1,1,1,,0
66682,1,1,2,1,43461,1,1,1,,0
63001,1,1,3,4,43463,1,1,1,,0
73001,2,1,1,2,43464,1,1,1,,0
76001,2,1,2,6,43465,1,1,1,,1
54001,1,1,8,6,43466,1,1,1,,0
27001,2,1,1,1,43467,1,1,1,,0
91001,1,1,1,3,43469,1,1,1,,0
11001,1,1,1,4,43474,1,1,1,,0
17001,2,1,3,3,43475,1,1,1,,0
66682,1,1,2,3,43476,1,1,1,,0
11001,2,1,3,1,43478,1,1,1,,0
11001,1,1,1,2,43482,1,1,1,,0
11001,1,1,1,1,43483,1,1,1,,0
05001,2,1,6,1,43485,1,1,1,,0
25754,1,1,1,3,43488,1,1,1,,0
05172,1,1,1,7,43489,1,1,1,,0
76001,2,1,4,4,43494,1,1,1,,1
66682,1,1,2,5,43496,1,1,1,,0
11001,1,1,3,4,43497,1,1,1,,0
11001,2,1,2,2,43499,1,1,1,,0
66682,1,1,2,5,43500,1,1,1,,0
54001,2,1,2,4,43501,1,1,1,,0
05001,1,1,2,4,43502,1,1,1,,0
11001,1,1,3,2,43503,1,1,1,,0
05001,2,1,4,1,43506,1,1,1,,0
05001,2,1,6,2,43509,1,1,1,,0
11001,2,1,3,3,43510,1,1,1,,0
11001,2,1,3,6,43513,1,1,1,,0
76834,2,1,3,4,43514,1,1,1,,1
11001,1,1,3,6,43515,1,1,1,,0
23001,2,1,3,4,43516,1,1,1,,0
27001,2,1,3,1,43517,1,1,1,,0
25754,1,1,1,2,43520,1,1,1,,0
88001,3,1,2,2,43521,1,1,1,,0
11001,1,1,3,2,43525,1,1,1,,0
05172,1,1,1,3,43526,1,1,1,,0
76001,2,1,4,3,43527,1,1,1,,1
91001,1,1,1,4,43530,1,1,1,,0
54001,1,1,8,3,43531,1,1,1,,0
11001,2,1,1,4,43532,1,1,1,,0
11001,1,1,3,2,43534,1,1,1,,0
11001,2,1,3,2,43535,1,1,1,,0
76834,2,1,3,2,43536,1,1,1,,1
11001,2,1,2,3,43537,1,1,1,,0
76834,2,1,3,1,43538,1,1,1,,1
27001,1,1,1,2,43540,1,1,1,,0
25754,1,1,1,4,43541,1,1,1,,0
11001,1,1,3,2,43542,1,1,1,,0
76001,2,1,4,3,43544,1,1,1,,1
05001,1,1,3,2,43547,1,1,1,,0
23001,1,1,3,4,43550,1,1,1,,0
11001,1,1,2,4,43551,1,1,1,,0
11001,2,1,3,3,43553,1,1,1,,0
11001,2,1,4,1,43555,1,1,1,,0
11001,2,1,2,1,43557,1,1,1,,0
76834,2,1,3,2,43558,1,1,1,,1
25754,3,1,2,2,43561,1,1,1,,0
11001,2,1,3,2,43564,1,1,1,,0
11001,2,1,3,2,43565,1,1,1,,0
76001,2,1,1,4,43567,1,1,1,,1
11001,2,1,2,5,43568,1,1,1,,0
76001,2,1,1,2,43570,1,1,1,,1
25754,1,1,1,3,43572,1,1,1,,0
54001,1,1,8,2,43573,1,1,1,,0
54001,2,1,5,3,43574,1,1,1,,0
11001,1,1,2,3,43575,1,1,1,,0
27001,2,1,1,1,43578,1,1,1,,0
76001,2,1,4,3,43579,1,1,1,,1
11001,2,1,3,6,43580,1,1,1,,0
19001,1,1,2,1,43583,1,1,1,,0
11001,2,1,3,3,43584,1,1,1,,0
23001,1,1,3,2,43585,1,1,1,,0
11001,2,1,2,6,43586,1,1,1,,0
05001,1,1,4,2,43588,1,1,1,,0
11001,2,1,3,7,43589,1,1,1,,0
25754,2,1,2,2,43591,1,1,1,,0
11001,2,1,3,3,43592,1,1,1,,0
23001,2,1,1,2,43594,1,1,1,,0
76001,2,1,4,4,43596,1,1,1,,1
19001,1,1,1,2,43598,1,1,1,,0
54001,2,1,2,4,43600,1,1,1,,0
05615,2,1,4,3,43601,1,1,1,,0
23001,1,1,3,2,43604,1,1,1,,0
27001,2,1,1,2,43605,1,1,1,,0
05147,1,1,2,3,43607,1,1,1,,0
11001,2,1,3,1,43608,1,1,1,,0
05172,1,1,1,1,43610,1,1,1,,0
25754,2,1,2,3,43612,1,1,1,,0
73001,1,1,2,5,43613,1,1,1,,0
11001,2,1,3,4,43614,1,1,1,,0
23001,1,1,1,2,43615,1,1,1,,0
54001,2,1,5,1,43616,1,1,1,,0
25754,1,1,2,5,43618,1,1,1,,0
54001,1,1,8,4,43620,1,1,1,,0
11001,2,1,4,2,43621,1,1,1,,0
11001,2,1,3,3,43623,1,1,1,,0
05615,1,1,4,4,43625,1,1,1,,0
05088,1,1,2,5,43626,1,1,1,,0
54405,1,1,3,1,43629,1,1,1,,0
05172,1,1,1,4,43630,1,1,1,,0
23001,1,1,1,2,43631,1,1,1,,0
23001,1,1,3,3,43632,1,1,1,,0
05088,2,1,2,4,43633,1,1,1,,0
11001,1,1,2,1,43634,1,1,1,,0
11001,3,1,3,1,43635,1,1,1,,0
27001,1,1,1,5,43636,1,1,1,,0
25754,2,1,2,2,43637,1,1,1,,0
11001,1,1,3,3,43638,1,1,1,,0
05088,1,1,2,3,43639,1,1,1,,0
08001,1,1,2,3,43640,1,1,1,,0
25754,1,1,2,4,43641,1,1,1,,0
05088,1,1,2,9,43644,1,1,1,,0
05615,1,1,4,4,43645,1,1,1,,0
05088,1,1,2,5,43646,1,1,1,,0
23001,2,1,1,2,43647,1,1,1,,0
05088,2,1,2,3,43649,1,1,1,,0
11001,2,1,3,3,43650,1,1,1,,0
08758,1,1,2,3,43651,1,1,1,,0
11001,2,1,5,2,43653,1,1,1,,0
76001,2,1,2,7,43655,1,1,1,,1
19001,1,1,3,3,43656,1,1,1,,0
11001,2,1,3,3,43657,1,1,1,,0
54001,1,1,8,4,43658,1,1,1,,0
23001,1,1,3,3,43660,1,1,1,,0
05088,1,1,2,5,43661,1,1,1,,0
05172,2,1,1,4,43662,1,1,1,,0
73001,1,1,2,3,43664,1,1,1,,0
54001,1,1,2,3,43665,1,1,1,,0
54405,1,1,3,3,43667,1,1,1,,0
23001,1,1,1,3,43668,1,1,1,,0
05172,1,1,1,7,43669,1,1,1,,0
05615,1,1,4,3,43670,1,1,1,,0
25754,2,1,1,4,43671,1,1,1,,0
11001,2,1,3,3,43674,1,1,1,,0
05615,1,1,2,3,43675,1,1,1,,0
54001,2,1,5,4,43676,1,1,1,,0
11001,2,1,3,4,43677,1,1,1,,0
27001,2,1,1,1,43678,1,1,1,,0
05001,1,1,1,12,43679,1,1,1,,0
19001,3,1,3,1,43680,1,1,1,,0
23001,1,1,1,3,43681,1,1,1,,0
17380,1,1,1,3,43682,1,1,1,,0
25754,2,1,1,4,43683,1,1,1,,0
76520,1,1,3,2,43685,1,1,1,,1
05001,2,1,2,4,43686,1,1,1,,0
25754,1,1,1,7,43687,1,1,1,,0
05001,1,1,1,2,43691,1,1,1,,0
25754,2,1,2,5,43692,1,1,1,,0
05172,1,1,1,5,43693,1,1,1,,0
05615,2,1,2,3,43694,1,1,1,,0
08758,1,1,1,3,43695,1,1,1,,0
23001,1,1,1,4,43696,1,1,1,,0
54001,1,1,2,2,43697,1,1,1,,0
05001,2,1,2,3,43698,1,1,1,,0
27001,1,1,1,5,43699,1,1,1,,0
19001,3,1,3,1,43700,1,1,1,,0
05615,1,1,4,2,43701,1,1,1,,0
05001,1,1,1,4,43702,1,1,1,,0
05001,1,1,2,3,43703,1,1,1,,0
11001,2,1,3,6,43705,1,1,1,,0
23001,2,1,1,4,43706,1,1,1,,0
05172,1,1,1,5,43707,1,1,1,,0
25754,1,1,1,5,43708,1,1,1,,0
05001,2,1,2,3,43709,1,1,1,,0
25754,2,1,2,2,43710,1,1,1,,0
85440,2,1,1,1,43711,1,1,1,,0
05615,2,1,2,2,43712,1,1,1,,0
08001,2,1,6,3,43713,1,1,1,,0
05001,1,1,1,2,43714,1,1,1,,0
23001,2,1,1,4,43716,1,1,1,,0
54405,1,1,2,3,43718,1,1,1,,0
05172,1,1,2,2,43720,1,1,1,,0
05615,2,1,4,4,43721,1,1,1,,0
05172,1,1,2,3,43722,1,1,1,,0
05001,2,1,2,5,43723,1,1,1,,0
05001,2,1,1,4,43724,1,1,1,,0
08758,2,1,1,4,43726,1,1,1,,0
76001,1,1,2,3,43727,1,1,1,,1
76834,2,1,2,6,43728,1,1,1,,1
54001,2,1,3,2,43729,1,1,1,,0
23001,1,1,1,8,43731,1,1,1,,0
05001,1,1,1,2,43732,1,1,1,,0
05615,1,1,3,4,43734,1,1,1,,0
76520,1,1,3,4,43735,1,1,1,,1
91001,1,1,1,3,43736,1,1,1,,0
05172,2,1,1,4,43737,1,1,1,,0
19001,2,1,2,3,43738,1,1,1,,0
11001,2,1,3,2,43739,1,1,1,,0
11001,2,1,3,1,43740,1,1,1,,0
05615,1,1,4,6,43742,1,1,1,,0
05615,2,1,2,4,43743,1,1,1,,0
05001,1,1,2,7,43747,1,1,1,,0
05615,1,1,3,3,43748,1,1,1,,0
05001,1,1,1,12,43749,1,1,1,,0
05001,1,1,2,3,43750,1,1,1,,0
23001,1,1,1,6,43751,1,1,1,,0
11001,2,1,3,3,43752,1,1,1,,0
25754,2,1,1,5,43753,1,1,1,,0
05615,1,1,3,6,43754,1,1,1,,0
11001,1,1,3,2,43755,1,1,1,,0
63001,1,1,2,1,43756,1,1,1,,0
05001,1,1,2,6,43757,1,1,1,,0
05615,1,1,3,2,43758,1,1,1,,0
05172,2,1,1,2,43759,1,1,1,,0
54405,1,1,2,3,43760,1,1,1,,0
11001,2,1,2,4,43761,1,1,1,,0
08001,2,1,6,3,43762,1,1,1,,0
76520,2,1,3,1,43763,1,1,1,,1
05615,1,1,3,5,43764,1,1,1,,0
11001,2,1,3,3,43767,1,1,1,,0
11001,2,1,4,5,43768,1,1,1,,0
05615,1,1,3,5,43769,1,1,1,,0
05615,1,1,4,2,43770,1,1,1,,0
05001,2,1,2,4,43772,1,1,1,,0
76001,1,1,2,4,43773,1,1,1,,1
05001,2,1,4,1,43774,1,1,1,,0
05615,1,1,3,6,43775,1,1,1,,0
23001,1,1,1,5,43777,1,1,1,,0
63001,1,1,2,3,43778,1,1,1,,0
05615,1,1,3,2,43779,1,1,1,,0
11001,1,1,3,3,43780,1,1,1,,0
25754,2,1,1,4,43781,1,1,1,,0
05001,1,1,1,1,43782,1,1,1,,0
17174,1,1,3,2,43783,1,1,1,,0
05001,1,1,2,3,43784,1,1,1,,0
19001,1,1,4,2,43785,1,1,1,,0
05172,1,1,1,3,43786,1,1,1,,0
05001,1,1,1,5,43788,1,1,1,,0
76834,3,1,2,1,43789,1,1,1,,1
05615,1,1,3,4,43791,1,1,1,,0
11001,2,1,3,4,43792,1,1,1,,0
08758,1,1,2,4,43793,1,1,1,,0
25754,2,1,2,4,43795,1,1,1,,0
11001,2,1,2,3,43796,1,1,1,,0
63001,1,1,2,6,43797,1,1,1,,0
05172,1,1,1,6,43799,1,1,1,,0
23001,2,1,1,6,43800,1,1,1,,0
54405,1,1,2,4,43801,1,1,1,,0
05172,2,1,1,4,43802,1,1,1,,0
63001,2,1,6,5,43803,1,1,1,,0
25754,1,1,1,6,43804,1,1,1,,0
05172,1,1,2,1,43805,1,1,1,,0
76834,2,1,2,3,43806,1,1,1,,1
05001,2,1,2,3,43807,1,1,1,,0
05001,1,1,2,3,43808,1,1,1,,0
05001,2,1,1,2,43810,1,1,1,,0
